business_name,address,loc_lat,loc_long,category01,rating,block,crime_lat,crime_long,offense,offense_group,method,ucrrank,year,report_date
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,robbery,violent,gun,4,2017,2017-04-17T05:01:06.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,1 - 99 block of 8th street se,38.88923218,-76.99497447,robbery,violent,others,4,2017,2017-01-25T03:06:53.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft f/auto,property,others,7,2018,2018-02-06T01:41:21.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft f/auto,property,others,7,2018,2018-02-05T00:50:06.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft f/auto,property,others,7,2017,2017-11-28T20:44:38.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft f/auto,property,others,7,2017,2017-11-26T07:30:39.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft f/auto,property,others,7,2017,2017-09-15T05:02:34.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft f/auto,property,others,7,2017,2017-05-19T15:57:14.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft f/auto,property,others,7,2017,2017-05-12T17:28:42.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,1 - 99 block of 8th street se,38.88923218,-76.99497447,theft f/auto,property,others,7,2017,2017-04-13T11:37:06.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,1 - 99 block of 8th street se,38.88923218,-76.99497447,theft f/auto,property,others,7,2017,2017-04-08T18:23:57.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft f/auto,property,others,7,2017,2017-01-24T17:27:24.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,1 - 99 block of 8th street se,38.88923218,-76.99497447,theft f/auto,property,others,7,2016,2016-12-08T14:07:27.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft f/auto,property,others,7,2016,2016-11-04T02:58:04.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft f/auto,property,others,7,2016,2016-09-30T10:58:57.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2018,2018-03-27T19:33:21.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2018,2018-03-08T21:17:14.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2018,2018-03-01T23:13:36.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2018,2018-02-03T21:51:53.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2018,2018-01-30T03:31:49.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2018,2018-01-08T20:33:48.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2017,2017-12-31T09:07:40.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2017,2017-12-30T00:50:15.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2017,2017-11-09T19:27:47.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-10-23T03:58:54.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2017,2017-09-24T18:48:43.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2017,2017-09-15T22:34:42.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-09-13T17:26:49.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-08-26T18:47:08.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-08-25T23:34:42.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-07-31T17:40:32.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2017,2017-07-30T18:49:17.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-07-03T15:37:09.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-06-27T01:49:25.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-06-19T06:03:12.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-06-17T00:40:56.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2017,2017-06-03T03:11:42.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2017,2017-05-28T04:18:26.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2017,2017-05-20T18:43:37.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2017,2017-05-08T21:23:32.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-04-29T00:58:07.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-04-26T03:26:38.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-04-15T15:47:58.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-04-03T18:33:14.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-03-27T23:54:29.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-03-27T16:15:03.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-03-21T00:06:15.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-03-19T01:44:41.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-02-27T02:59:10.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-02-25T01:48:05.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-02-19T17:13:18.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2017,2017-02-14T15:58:47.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2017,2017-02-09T23:00:29.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2017,2017-01-22T19:36:11.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2016,2017-01-01T03:50:03.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2016,2016-12-27T00:43:17.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,1 - 99 block of 8th street se,38.88923218,-76.99497447,theft/other,property,others,6,2016,2016-11-29T02:03:23.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2016,2016-11-13T04:47:53.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2016,2016-10-29T23:28:47.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2016,2016-10-08T02:45:24.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2016,2016-09-11T01:52:02.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2016,2016-09-08T11:43:16.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2016,2016-09-07T01:19:48.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2016,2016-08-27T16:18:44.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2016,2016-08-17T02:08:20.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2016,2016-08-13T05:38:33.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2016,2016-07-25T19:52:51.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2016,2016-07-12T01:09:41.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2016,2016-07-06T03:11:06.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2016,2016-06-28T01:24:41.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2016,2016-06-12T20:10:06.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2016,2016-06-09T23:59:55.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2016,2016-05-26T03:10:18.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,500 - 699 block of 8th street se,38.88198944,-76.9949865,theft/other,property,others,6,2016,2016-05-06T23:22:01.000Z
Ted's Bulletin,1818 14th St NW,38.9147346920003,-77.0320553239426,Diners,4,1800 - 1823 block of 14th street nw,38.91446032,-77.03196263,theft/other,property,others,6,2016,2016-05-04T17:26:54.000Z
Ted's Bulletin,505 8th St SE,38.882453918457,-76.9953384399414,Breakfast & Brunch,4,1 - 99 block of 8th street se,38.88923218,-76.99497447,theft/other,property,others,6,2016,2016-04-28T00:36:54.000Z
The Alibi,237 2nd St NW,38.89338,-77.01346,British,4.5,200 - 299 block of 2nd street nw,38.89274475,-77.01363647,theft f/auto,property,others,7,2016,2016-12-04T20:44:45.000Z
The Alibi,237 2nd St NW,38.89338,-77.01346,British,4.5,200 - 299 block of 2nd street nw,38.89274475,-77.01363647,theft/other,property,others,6,2017,2017-10-14T15:58:34.000Z
The Bird,1337 11th St NW,38.9084205627441,-77.0266876220703,American (New),4,1300 - 1399 block of 11th street nw,38.90790349,-77.02703661,burglary,property,others,5,2018,2018-01-10T23:12:55.000Z
The Bird,1337 11th St NW,38.9084205627441,-77.0266876220703,American (New),4,1300 - 1399 block of 11th street nw,38.90790349,-77.02703661,burglary,property,others,5,2016,2016-11-02T13:30:12.000Z
The Bird,1337 11th St NW,38.9084205627441,-77.0266876220703,American (New),4,1300 - 1399 block of 11th street nw,38.90790349,-77.02703661,robbery,violent,others,4,2016,2016-05-30T06:50:03.000Z
The Bird,1337 11th St NW,38.9084205627441,-77.0266876220703,American (New),4,1300 - 1399 block of 11th street nw,38.90790349,-77.02703661,theft f/auto,property,others,7,2017,2017-11-06T19:52:04.000Z
The Bird,1337 11th St NW,38.9084205627441,-77.0266876220703,American (New),4,1300 - 1399 block of 11th street nw,38.90790349,-77.02703661,theft f/auto,property,others,7,2017,2017-10-07T21:15:21.000Z
The Bird,1337 11th St NW,38.9084205627441,-77.0266876220703,American (New),4,1300 - 1399 block of 11th street nw,38.90790349,-77.02703661,theft f/auto,property,others,7,2017,2017-09-01T18:18:28.000Z
The Bird,1337 11th St NW,38.9084205627441,-77.0266876220703,American (New),4,1300 - 1399 block of 11th street nw,38.90790349,-77.02703661,theft f/auto,property,others,7,2017,2017-05-07T00:40:01.000Z
The Bird,1337 11th St NW,38.9084205627441,-77.0266876220703,American (New),4,1300 - 1399 block of 11th street nw,38.90790349,-77.02703661,theft f/auto,property,others,7,2016,2016-12-31T00:48:20.000Z
The Bird,1337 11th St NW,38.9084205627441,-77.0266876220703,American (New),4,1300 - 1399 block of 11th street nw,38.90790349,-77.02703661,theft f/auto,property,others,7,2016,2016-11-10T18:59:28.000Z
The Bird,1337 11th St NW,38.9084205627441,-77.0266876220703,American (New),4,1300 - 1399 block of 11th street nw,38.90790349,-77.02703661,theft f/auto,property,others,7,2016,2016-06-21T18:28:38.000Z
The Bird,1337 11th St NW,38.9084205627441,-77.0266876220703,American (New),4,1300 - 1399 block of 11th street nw,38.90790349,-77.02703661,theft/other,property,others,6,2017,2017-06-22T12:06:03.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,burglary,property,others,5,2016,2016-04-29T14:14:21.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,motor vehicle theft,property,others,8,2016,2016-12-29T13:14:39.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,robbery,violent,others,4,2018,2018-01-22T23:41:44.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,robbery,violent,others,4,2017,2017-06-21T17:50:18.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft f/auto,property,others,7,2017,2017-11-29T21:38:44.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft f/auto,property,others,7,2017,2017-10-30T19:59:42.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft f/auto,property,others,7,2017,2017-02-01T14:25:01.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft f/auto,property,others,7,2017,2017-01-17T23:31:49.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft f/auto,property,others,7,2017,2017-01-17T03:19:11.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft f/auto,property,others,7,2016,2016-12-11T05:19:24.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft f/auto,property,others,7,2016,2016-12-08T19:15:28.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft f/auto,property,others,7,2016,2016-12-01T20:52:43.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft f/auto,property,others,7,2016,2016-11-28T07:03:40.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft f/auto,property,others,7,2016,2016-11-18T18:41:43.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft f/auto,property,others,7,2016,2016-10-13T10:04:31.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft f/auto,property,others,7,2016,2016-05-13T23:02:36.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft/other,property,others,6,2018,2018-01-09T03:36:12.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft/other,property,others,6,2017,2017-03-28T15:23:19.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft/other,property,others,6,2016,2016-09-21T03:37:35.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft/other,property,others,6,2016,2016-08-12T10:35:48.000Z
The Capital Burger,1005 7th St NW,38.90325,-77.0216,Burgers,4,1004 - 1099 block of 7th street nw,38.90354452,-77.02191618,theft/other,property,others,6,2016,2016-07-29T21:23:20.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,assault w/dangerous weapon,violent,gun,3,2017,2017-10-07T09:14:58.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,assault w/dangerous weapon,violent,others,3,2017,2017-07-23T06:35:40.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,assault w/dangerous weapon,violent,others,3,2017,2017-07-11T03:03:40.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,assault w/dangerous weapon,violent,knife,3,2017,2017-04-02T07:03:59.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,assault w/dangerous weapon,violent,knife,3,2017,2017-01-14T08:57:05.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,assault w/dangerous weapon,violent,knife,3,2016,2016-09-25T09:09:12.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1 - 99 block of u street nw,38.91699554,-77.01067765,burglary,property,others,5,2017,2017-10-04T02:15:22.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,burglary,property,others,5,2017,2017-07-12T15:48:58.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,burglary,property,others,5,2016,2016-07-22T20:17:58.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,burglary,property,others,5,2016,2016-04-17T18:42:09.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,100 - 142 block of u street nw,38.91699532,-77.012857,motor vehicle theft,property,others,8,2018,2018-01-07T16:23:06.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,motor vehicle theft,property,others,8,2017,2017-09-18T20:06:21.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,motor vehicle theft,property,others,8,2017,2017-08-13T08:31:35.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,motor vehicle theft,property,others,8,2017,2017-05-02T04:36:14.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,motor vehicle theft,property,others,8,2016,2016-08-31T21:14:36.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1 - 99 block of u street nw,38.91699554,-77.01067765,motor vehicle theft,property,others,8,2016,2016-08-16T21:58:45.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1 - 99 block of u street nw,38.91699554,-77.01067765,robbery,violent,gun,4,2017,2017-08-07T06:46:38.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,robbery,violent,others,4,2017,2017-07-15T07:49:00.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,robbery,violent,others,4,2017,2017-04-09T21:49:31.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1 - 99 block of u street nw,38.91699554,-77.01067765,robbery,violent,gun,4,2017,2017-03-05T03:30:37.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,robbery,violent,others,4,2017,2017-02-04T10:03:36.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,100 - 142 block of u street nw,38.91699532,-77.012857,robbery,violent,others,4,2016,2016-08-20T07:47:29.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,robbery,violent,others,4,2016,2016-07-16T10:34:11.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,sex abuse,violent,others,2,2018,2018-01-20T11:00:11.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,sex abuse,violent,others,2,2017,2017-07-16T15:21:41.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,theft f/auto,property,others,7,2017,2017-11-29T16:51:23.000Z
The Fainting Goat,1330 U St NW,38.9167735,-77.0308397,American (New),4,1300 - 1399 block of u street nw,38.91699197,-77.03078761,theft f/auto,property,others,7,2017,2017-09-09T08:42:03.000Z
